description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
"Short on time but need to sweat? Feel the burn fast with a session that mixes all-out efforts and short recovery time in between. This workout gives you a lot of bang for your buck, and will only cost you 20 minutes.",1,300,50,75,%,85,,,,,
,1,30,125,125,%,100,,,,,
,1,60,50,50,%,85,,,,,
,1,60,95,95,%,90,,,,,
,1,15,50,50,%,85,,,,,
,1,60,105,105,%,90,,,,,
,1,15,50,50,%,85,,,,,
,1,60,115,115,%,90,,,,,
,1,30,50,50,%,85,,,,,
,1,60,0,0,0,,,,,,
,1,120,50,50,%,85,,,,,
,1,60,95,95,%,90,,,,,
,1,15,50,50,%,85,,,,,
,1,60,105,105,%,90,,,,,
,1,15,50,50,%,85,,,,,
,1,60,115,115,%,90,,,,,
,1,30,50,50,%,85,,,,,
,1,60,0,0,0,,,,,,
,1,90,30,30,%,85,,,,,
