description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
Author: Direct Power Coaching (Zwift Fitness),1,300,25,75,%,,,,,,
,1,180,88,88,%,,,,,,
,1,240,89,89,%,,,,,,
,1,300,90,90,%,,,,,,
,1,360,93,93,%,,,,,,
,1,300,55,55,%,,,,,,
,1,180,88,88,%,,,,,,
,1,240,89,89,%,,,,,,
,1,300,90,90,%,,,,,,
,1,360,93,93,%,,,,,,
,1,600,55,55,%,,,,,,
,1,180,88,88,%,,,,,,
,1,240,89,89,%,,,,,,
,1,300,90,90,%,,,,,,
,1,360,93,93,%,,,,,,
,1,300,75,25,%,,,,,,
