description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
"They call it the ""Wave Rider"" because the workout graphic looks like waves. You'll ramp up slowly to a short power burst, then ride the same power wave again four times. No surfboard required, but make sure to keep your head above water.",1,480,50,75,%,85,,,,,
,1,15,150,150,%,110,,,,,
,1,300,88,95,%,90,,,,,
,1,15,150,150,%,110,,,,,
,1,300,88,95,%,90,,,,,
,1,15,150,150,%,110,,,,,
,1,300,88,95,%,90,,,,,
,1,15,150,150,%,110,,,,,
,1,240,88,95,%,90,,,,,
,1,120,50,50,%,85,,,,,
