description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
Author: J.Levison,1,240,40,75,%,,,,,,
,3,15,120,120,%,,40,50,50,%,
,1,30,65,65,%,,,,,,
,3,15,125,125,%,,40,50,50,%,
,1,30,65,65,%,,,,,,
,3,15,130,130,%,,40,50,50,%,
,1,30,65,65,%,,,,,,
,1,180,82,82,%,,,,,,
,1,120,86,86,%,,,,,,
,1,60,92,92,%,,,,,,
,1,30,125,125,%,,,,,,
,1,150,50,70,%,,,,,,
,1,180,82,82,%,,,,,,
,1,120,86,86,%,,,,,,
,1,60,92,92,%,,,,,,
,1,30,125,125,%,,,,,,
,1,150,50,70,%,,,,,,
,1,180,82,82,%,,,,,,
,1,120,86,86,%,,,,,,
,1,60,92,92,%,,,,,,
,1,30,125,125,%,,,,,,
,1,150,50,70,%,,,,,,
,1,180,82,82,%,,,,,,
,1,120,86,86,%,,,,,,
,1,60,92,92,%,,,,,,
,1,30,125,125,%,,,,,,
,1,150,50,70,%,,,,,,
,1,180,82,82,%,,,,,,
,1,120,86,86,%,,,,,,
,1,60,92,92,%,,,,,,
,1,30,125,125,%,,,,,,
,1,225,75,50,%,,,,,,
