description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
Author: Marc Jenkins,1,240,60,60,%,,,,,,
,1,180,70,70,%,,,,,,
,1,120,80,80,%,,,,,,
,1,60,90,90,%,,,,,,
,1,120,60,60,%,,,,,,
,1,60,100,100,%,,,,,,
,1,60,60,60,%,,,,,,
,1,60,105,105,%,,,,,,
,1,60,60,60,%,,,,,,
,1,60,110,110,%,,,,,,
,1,60,60,60,%,,,,,,
,1,120,60,60,%,,,,,,
,1,180,85,85,%,,,,,,
,1,120,105,105,%,,,,,,
,1,120,60,60,%,,,,,,
,1,120,105,105,%,,,,,,
,1,180,85,85,%,,,,,,
,1,120,60,60,%,,,,,,
,1,180,90,90,%,,,,,,
,1,120,105,105,%,,,,,,
,1,120,55,55,%,,,,,,
,1,120,105,105,%,,,,,,
,1,180,90,90,%,,,,,,
,1,120,55,55,%,,,,,,
,1,300,105,105,%,,,,,,
,1,120,55,55,%,,,,,,
,1,120,70,70,%,,,,,,
,1,60,60,60,%,,,,,,
,1,60,55,55,%,,,,,,
,1,60,50,50,%,,,,,,
