description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
Author: Richard Stannard,1,600,40,75,%,,,,,,
,1,10,125,125,%,,,,,,
,1,50,65,65,%,,,,,,
,1,10,135,135,%,,,,,,
,1,50,65,65,%,,,,,,
,1,10,145,145,%,,,,,,
,1,50,65,65,%,,,,,,
,1,10,155,155,%,,,,,,
,1,50,65,65,%,,,,,,
,1,60,116,116,%,,,,,,
,1,60,52,52,%,,,,,,
,1,90,116,116,%,,,,,,
,1,60,52,52,%,,,,,,
,1,120,116,116,%,,,,,,
,1,60,52,52,%,,,,,,
,1,150,116,116,%,,,,,,
,1,60,52,52,%,,,,,,
,1,180,116,116,%,,,,,,
,1,240,50,50,%,,,,,,
,1,60,116,116,%,,,,,,
,1,60,52,52,%,,,,,,
,1,90,116,116,%,,,,,,
,1,60,52,52,%,,,,,,
,1,120,116,116,%,,,,,,
,1,60,52,52,%,,,,,,
,1,150,116,116,%,,,,,,
,1,60,52,52,%,,,,,,
,1,180,116,116,%,,,,,,
,1,240,50,50,%,,,,,,
,1,60,116,116,%,,,,,,
,1,60,52,52,%,,,,,,
,1,90,116,116,%,,,,,,
,1,60,52,52,%,,,,,,
,1,120,116,116,%,,,,,,
,1,60,52,52,%,,,,,,
,1,150,116,116,%,,,,,,
,1,60,52,52,%,,,,,,
,1,180,116,116,%,,,,,,
,1,60,52,52,%,,,,,,
,1,600,75,40,%,,,,,,
