description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
Author: Harry Wiltshire,1,300,50,50,%,,,,,,
,1,30,55,55,%,,,,,,
,1,30,60,60,%,,,,,,
,1,30,65,65,%,,,,,,
,1,30,70,70,%,,,,,,
,1,30,75,75,%,,,,,,
,1,30,80,80,%,,,,,,
,1,30,85,85,%,,,,,,
,1,30,90,90,%,,,,,,
,1,30,95,95,%,,,,,,
,1,30,100,100,%,,,,,,
,5,15,175,175,%,,45,55,55,%,
,1,150,50,50,%,,,,,,
,1,300,100,100,%,,,,,,
,1,150,80,80,%,,,,,,
,1,240,100,100,%,,,,,,
,1,120,80,80,%,,,,,,
,1,180,100,100,%,,,,,,
,1,90,80,80,%,,,,,,
,1,120,100,100,%,,,,,,
,1,60,80,80,%,,,,,,
,1,60,100,100,%,,,,,,
,1,150,50,50,%,,,,,,
,5,60,130,130,%,,60,50,50,%,
,1,180,50,50,%,,,,,,
,1,300,100,100,%,,,,,,
,1,300,50,50,%,,,,,,
