description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
"You've done a version of this before. It's a smidge harder this time. You've got more time total and a few bigger blocks. You did the last one, you've totally got this one. Threshold climbing...the best kind of climbing! Ready or not, here we go!",1,300,50,50,%,,,,,,
,1,240,60,60,%,,,,,,
,1,180,70,70,%,,,,,,
,1,120,80,80,%,,,,,,
,1,60,90,90,%,,,,,,
,1,60,55,55,%,,,,,,
,1,30,100,100,%,,,,,,
,1,60,50,50,%,,,,,,
,1,30,100,100,%,,,,,,
,1,60,50,50,%,,,,,,
,1,30,100,100,%,,,,,,
,1,60,50,50,%,,,,,,
,1,30,100,100,%,,,,,,
,1,60,50,50,%,,,,,,
,1,360,100,100,%,95,,,,,
,1,120,50,50,%,,,,,,
,1,300,100,100,%,90,,,,,
,1,120,50,50,%,,,,,,
,1,240,100,100,%,85,,,,,
,1,120,50,50,%,,,,,,
,1,180,100,100,%,80,,,,,
,1,120,50,50,%,,,,,,
,1,120,100,100,%,75,,,,,
,1,120,50,50,%,,,,,,
,1,60,100,100,%,70,,,,,
,1,240,50,50,%,,,,,,
,1,60,90,90,%,,,,,,
,1,120,80,80,%,,,,,,
,1,180,70,70,%,,,,,,
,1,240,60,60,%,,,,,,
,1,300,50,50,%,,,,,,
