description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
"Sometimes ya just gotta ride your bike. Get on the current course for the day and ride mixed terrain. I would like to see you riding Z1-Z2 throughout the ride, but some very low Z3 is clearly ok if the terrain demands it. Today is NOT about going hard though, I just want to see some good aerobic deposits!",1,600,55,55,%,,,,,,
,1,4200,0,0,0,,,,,,
,1,600,55,55,%,,,,,,
