description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
Author: Shane Miller - GPLama,1,600,0,0,0,,,,,,
,1,480,100,100,%,,,,,,
,1,20,150,150,%,,,,,,
,1,40,0,0,0,,,,,,
,1,20,150,150,%,,,,,,
,1,40,0,0,0,,,,,,
,1,20,150,150,%,,,,,,
,1,40,0,0,0,,,,,,
,1,20,150,150,%,,,,,,
,1,40,0,0,0,,,,,,
,1,20,150,150,%,,,,,,
,1,300,0,0,0,,,,,,
,1,20,150,150,%,,,,,,
,1,40,0,0,0,,,,,,
,1,20,150,150,%,,,,,,
,1,40,0,0,0,,,,,,
,1,20,150,150,%,,,,,,
,1,40,0,0,0,,,,,,
,1,20,150,150,%,,,,,,
,1,40,0,0,0,,,,,,
,1,20,150,150,%,,,,,,
,1,300,104,104,%,,,,,,
,1,600,0,0,0,,,,,,
