description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
"If you want to get a solid effort done in 30 minutes or less, this is a fun one to do.  A little something for the sprinters, and a SST block to build a little FTP, all wrapped up in a tasty 30 minute session.",1,300,30,70,%,,,,,,
,2,60,150,150,%,,30,64,64,%,
,1,120,75,75,%,,,,,,
,1,10,300,300,%,,,,,,
,1,60,75,75,%,,,,,,
,1,10,300,300,%,,,,,,
,1,60,75,75,%,,,,,,
,1,10,300,300,%,,,,,,
,1,240,60,60,%,,,,,,
,1,600,89,89,%,,,,,,
,1,180,70,30,%,,,,,,
