description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
"Back at it with another super fun workout! We're going to push the workout length up again today to 25min too! We'll start with a warm-up, then dive into quick 20sec long intervals at various intensities. Fear not, though, this workout may be high-intensity, but it will crush your daily calorie count!",1,180,65,75,%,95,,,,,
,1,20,90,90,%,,,,,,
,1,20,100,100,%,,,,,,
,1,20,75,75,%,,,,,,
,1,20,95,95,%,,,,,,
,1,20,105,105,%,,,,,,
,1,20,80,80,%,,,,,,
,1,20,98,98,%,,,,,,
,1,20,110,110,%,,,,,,
,1,20,85,85,%,,,,,,
,1,60,60,60,%,,,,,,
,1,20,90,90,%,,,,,,
,1,20,100,100,%,,,,,,
,1,20,75,75,%,,,,,,
,1,20,95,95,%,,,,,,
,1,20,105,105,%,,,,,,
,1,20,80,80,%,,,,,,
,1,20,98,98,%,,,,,,
,1,20,110,110,%,,,,,,
,1,20,85,85,%,,,,,,
,1,60,60,60,%,,,,,,
,1,20,90,90,%,,,,,,
,1,20,100,100,%,,,,,,
,1,20,75,75,%,,,,,,
,1,20,95,95,%,,,,,,
,1,20,105,105,%,,,,,,
,1,20,80,80,%,,,,,,
,1,20,98,98,%,,,,,,
,1,20,110,110,%,,,,,,
,1,20,85,85,%,,,,,,
,1,60,60,60,%,,,,,,
,1,20,90,90,%,,,,,,
,1,20,100,100,%,,,,,,
,1,20,75,75,%,,,,,,
,1,20,95,95,%,,,,,,
,1,20,105,105,%,,,,,,
,1,20,80,80,%,,,,,,
,1,20,98,98,%,,,,,,
,1,20,110,110,%,,,,,,
,1,20,85,85,%,,,,,,
,1,60,60,60,%,,,,,,
,1,20,90,90,%,,,,,,
,1,20,100,100,%,,,,,,
,1,20,75,75,%,,,,,,
,1,20,95,95,%,,,,,,
,1,20,105,105,%,,,,,,
,1,20,80,80,%,,,,,,
,1,20,98,98,%,,,,,,
,1,20,110,110,%,,,,,,
,1,20,85,85,%,,,,,,
,1,180,75,65,%,,,,,,
