description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
"This is your day to produce your best 10min effort!After warming up and completing 2 x 5min sub-threshold efforts, you will then face a 10min effort with no set power. This is your chance to ride how you feel, implementing effective pacing, to record your best effort.",1,300,50,50,%,,,,,,
,2,10,175,175,%,110,50,50,50,%,80
,1,120,50,50,%,,,,,,
,1,60,109,109,%,95,,,,,
,1,120,50,50,%,,,,,,
,1,240,85,85,%,90,,,,,
,1,180,50,50,%,,,,,,
,2,300,90,90,%,95,60,50,50,%,80
,1,540,50,50,%,,,,,,
,1,600,0,0,0,,,,,,
,1,300,50,50,%,,,,,,
