description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
This workout gets hot in waves. Slather on your sunscreen and let's see if you can handle the heat! This workout is great for time crunched athletes looking for an efficient session.,1,120,65,70,%,,,,,,
,4,40,88,88,%,,30,74,74,%,
,1,90,90,100,%,,,,,,
,1,40,70,70,%,,,,,,
,3,40,88,88,%,,20,74,74,%,
,1,90,90,105,%,,,,,,
,1,40,70,70,%,,,,,,
,2,40,88,88,%,,10,74,74,%,
,1,90,92,110,%,,,,,,
,1,120,70,60,%,,,,,,
