description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
"In this session, we really give our Type 2 muscle fibres a huge hit, as we hit Zone 6 and complete some Anaerobic Capacity efforts!Throughout the session, we will complete 15 minutes worth of riding @ 121% of FTP - which is split up in to 3 blocks of 1 minute on, one minute off. These intervals aim to stimulate the demand of riding up short, punchy climbs - which mountain biking is renowned for! You can use whatever cadence you like for the efforts - a mix of cadences is ideal, so aim to grind a few efforts out and really rev a few to the max - 110rpm +",1,420,44,75,%,,,,,,
,1,30,109,109,%,,,,,,
,1,180,50,50,%,,,,,,
,1,30,109,109,%,,,,,,
,1,300,50,50,%,,,,,,
,5,60,121,121,%,,60,30,30,%,
,1,480,50,50,%,,,,,,
,5,60,121,121,%,,60,30,30,%,
,1,480,50,50,%,,,,,,
,5,60,121,121,%,,55,30,30,%,
,1,600,50,50,%,,,,,,
