description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
"Sir Chris Hoy, MBE, with 7 Olympic medals, 6 gold 1 silver, multiple world championships, and national championships, is a force to be reckoned with on the track! This workout will take you through a Keirin race, one of the more exciting events to watch on the track, and which Sir Hoy won in 2012 and 2008.",1,300,55,75,%,,,,,,
,3,15,130,130,%,100,45,65,65,%,85
,1,240,55,55,%,,,,,,
,1,10,0,0,0,,,,,,
,1,180,55,55,%,,,,,,
,1,60,85,85,%,60,,,,,
,1,60,95,95,%,75,,,,,
,1,45,110,110,%,90,,,,,
,1,45,120,120,%,105,,,,,
,1,15,0,0,0,,,,,,
,1,240,55,55,%,,,,,,
,1,60,85,85,%,60,,,,,
,1,60,95,95,%,75,,,,,
,1,45,110,110,%,90,,,,,
,1,45,120,120,%,105,,,,,
,1,15,0,0,0,,,,,,
,1,240,55,55,%,,,,,,
,1,60,85,85,%,60,,,,,
,1,60,95,95,%,75,,,,,
,1,45,110,110,%,90,,,,,
,1,45,120,120,%,105,,,,,
,1,15,0,0,0,,,,,,
,1,300,55,35,%,,,,,,
