description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
"Geraint Thomas, more affectionately known as 'G' is one of the best known riders of his generation. With success on the track, one-day races, and grand tours, he is a threat no matter what bike he's on. He is known for his ability to climb and today's workout is set up to mimic the real life scenery that takes place in racing when there is a climb approaching.",1,480,39,95,%,85,,,,,
,1,110,50,50,%,85,,,,,
,1,10,125,125,%,100,,,,,
,1,180,50,50,%,85,,,,,
,1,30,100,100,%,100,,,,,
,1,15,50,50,%,,,,,,
,1,300,90,90,%,75,,,,,
,1,30,130,130,%,70,,,,,
,1,300,50,50,%,85,,,,,
,1,30,120,120,%,100,,,,,
,1,15,50,50,%,,,,,,
,1,300,92,92,%,75,,,,,
,1,30,130,130,%,70,,,,,
,1,300,50,50,%,85,,,,,
,1,30,140,140,%,100,,,,,
,1,15,50,50,%,,,,,,
,1,300,100,100,%,75,,,,,
,1,60,130,130,%,70,,,,,
,1,300,55,35,%,85,,,,,
