description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
Author: Zee Kryder,1,450,40,70,%,,,,,,
,1,90,81,81,%,,,,,,
,1,60,57,57,%,,,,,,
,1,195,65,65,%,,,,,,
,1,75,94,94,%,,,,,,
,1,60,55,55,%,,,,,,
,1,210,65,65,%,,,,,,
,1,60,100,100,%,,,,,,
,1,60,55,55,%,,,,,,
,1,210,65,65,%,,,,,,
,1,30,106,106,%,,,,,,
,1,60,55,55,%,,,,,,
,1,220,65,65,%,,,,,,
,1,20,125,125,%,,,,,,
,1,60,53,53,%,,,,,,
,1,225,65,65,%,,,,,,
,1,15,137,137,%,,,,,,
,1,60,50,50,%,,,,,,
,1,230,70,70,%,,,,,,
,1,10,149,149,%,,,,,,
,1,300,0,0,0,,,,,,
