description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
Author: Dig Deep Coaching,1,300,49,49,%,85,,,,,
,1,30,120,120,%,125,,,,,
,1,90,55,55,%,,,,,,
,1,30,120,120,%,125,,,,,
,1,90,55,55,%,,,,,,
,1,600,85,85,%,83,,,,,
,1,60,120,120,%,83,,,,,
,1,240,105,105,%,83,,,,,
,1,300,96,96,%,83,,,,,
,1,300,40,40,%,95,,,,,
,1,420,95,95,%,75,,,,,
,1,120,80,80,%,95,,,,,
,1,180,105,105,%,90,,,,,
,1,240,50,50,%,85,,,,,
,1,420,90,90,%,85,,,,,
,1,180,95,95,%,90,,,,,
,1,120,105,105,%,75,,,,,
,1,120,90,90,%,,,,,,
,1,240,40,40,%,,,,,,
,1,120,95,95,%,95,,,,,
,1,20,170,170,%,115,,,,,
,1,20,150,150,%,115,,,,,
,1,300,50,50,%,,,,,,
