description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
"Race week is here, which means it's time to focus on Recovery. Regeneration. Renewal. It is just as important as the hard stuff. Fast cadence efforts facilitate flushing the legs without fatiguing them. Today is an active recovery day, so NO HARD EFFORTS! Save yourself for the Flint Hills. UNBOUND Gravel is a grassroots event, organized and managed by folks who are passionate about cycling, and have done so for the primary purpose of providing life-enriching cycling experiences for event participants.",1,300,25,50,%,,,,,,
,1,300,50,50,%,95,,,,,
,1,60,60,60,%,100,,,,,
,1,30,60,70,%,,,,,,
,1,300,50,50,%,95,,,,,
,1,60,60,60,%,100,,,,,
,1,30,60,70,%,,,,,,
,1,240,50,50,%,95,,,,,
,1,60,60,60,%,100,,,,,
,1,30,60,70,%,,,,,,
,1,180,50,50,%,95,,,,,
,1,60,60,60,%,100,,,,,
,1,30,60,70,%,,,,,,
,1,180,50,30,%,,,,,,
