description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
Author: Kurt Maw | GC Coaching (via TrainingPeaks),1,300,50,50,%,,,,,,
,1,300,65,65,%,,,,,,
,1,180,80,80,%,,,,,,
,1,120,55,55,%,,,,,,
,1,30,150,150,%,,540,90,90,%,
,1,30,130,130,%,,,,,,
,1,180,55,55,%,,,,,,
,1,30,150,150,%,,600,90,90,%,
,1,30,130,130,%,,,,,,
,1,180,55,55,%,,,,,,
,1,30,150,150,%,,720,90,90,%,
,1,30,130,130,%,,,,,,
,1,300,50,30,%,,,,,,
