description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
A tough ladder workout featuring increasing intensity from start to finish of the interval set. Ladder workouts are designed to increase your speed and fatigue resistance.,1,600,65,80,%,,,,,,
,1,90,110,110,%,,,,,,
,1,60,70,70,%,,,,,,
,1,90,113,113,%,,,,,,
,1,60,70,70,%,,,,,,
,1,90,116,116,%,,,,,,
,1,60,70,70,%,,,,,,
,1,90,119,119,%,,,,,,
,1,300,50,50,%,,,,,,
,1,90,110,110,%,,,,,,
,1,60,70,70,%,,,,,,
,1,90,113,113,%,,,,,,
,1,60,70,70,%,,,,,,
,1,90,116,116,%,,,,,,
,1,60,70,70,%,,,,,,
,1,90,119,119,%,,,,,,
,1,300,70,50,%,,,,,,
