description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
"The Michigan is the ultimate cross country workout, created by Ron Warhurst from the University of Michigan, it simulates a hilly and hard 10k cross country effort. This workout will make you strong and fast!",1,600,60,75,%,,,,,,
,1,180,90,90,%,,,,,,
,1,30,40,40,%,,,,,,
,1,240,100,100,%,,,,,,
,1,30,40,40,%,,,,,,
,1,180,90,90,%,,,,,,
,1,30,40,40,%,,,,,,
,1,180,104,104,%,,,,,,
,1,30,40,40,%,,,,,,
,1,180,90,90,%,,,,,,
,1,30,40,40,%,,,,,,
,1,120,106,106,%,,,,,,
,1,30,40,40,%,,,,,,
,1,180,90,90,%,,,,,,
,1,30,40,40,%,,,,,,
,1,60,108,108,%,,,,,,
,1,240,75,60,%,,,,,,
