description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
You know the drill with this type of workout - the bread and butter of any good gravel plan as it works on muscular strength and endurance! We'll also keep the same focus of high torque during the burst efforts to keep it specific to gravel grinding.,1,300,40,75,%,0,,,,,
,3,30,105,105,%,105,30,65,65,%,85
,1,120,50,50,%,85,,,,,
,2,120,95,95,%,90,30,115,115,%,75
,2,120,92,92,%,90,30,115,115,%,75
,2,120,90,90,%,90,30,115,115,%,75
,4,120,88,88,%,90,30,115,115,%,75
,1,300,65,40,%,0,,,,,
