description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
"Strength endurance work, building up over 6min. Starting with a cadence of 60 for 2min, this is increased by 5rpm every 2min.After some endurance building 'free riding' you will complete a 5min sub-threshold effort with cadence self selected.",1,300,50,50,%,,,,,,
,5,30,65,65,%,,30,80,80,%,
,1,180,50,50,%,,,,,,
,1,120,89,89,%,60,,,,,
,1,120,89,89,%,65,,,,,
,1,120,89,89,%,70,,,,,
,1,300,50,50,%,,,,,,
,1,120,89,89,%,60,,,,,
,1,120,89,89,%,65,,,,,
,1,120,89,89,%,70,,,,,
,1,300,50,50,%,,,,,,
,1,120,89,89,%,60,,,,,
,1,120,89,89,%,65,,,,,
,1,120,89,89,%,70,,,,,
,1,600,0,0,0,,,,,,
,1,300,95,95,%,,,,,,
,1,300,75,50,%,,,,,,
