description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
"Working in your Tempo zone, today we are varying the cadence and power. However, start each 5min effort with a 'high speed sprint'. Out of the saddle for the sprint, then straight into the tempo effort.Observe your HR during the 15min intervals and look for changes in heart rate when your cadence changes.",1,180,50,50,%,,,,,,
,4,10,181,181,%,,50,50,50,%,
,1,180,70,70,%,,,,,,
,1,120,50,50,%,,,,,,
,1,240,90,90,%,,,,,,
,1,180,50,50,%,,,,,,
,1,15,200,200,%,,,,,,
,1,300,89,89,%,85,,,,,
,1,15,200,200,%,,,,,,
,1,300,77,77,%,95,,,,,
,1,15,200,200,%,,,,,,
,1,300,89,89,%,90,,,,,
,1,270,50,50,%,,,,,,
,1,15,200,200,%,,,,,,
,1,300,77,77,%,85,,,,,
,1,15,200,200,%,,,,,,
,1,300,82,82,%,95,,,,,
,1,15,200,200,%,,,,,,
,1,300,89,89,%,90,,,,,
,1,300,75,50,%,,,,,,
