description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
"Say hello to 'Tabata Time'! This workout is a metabolism-boosting, calorie-crushing session. We'll alternate between high-intensity 20-second bursts and 10-second rests, 8 times across 4 sets. It's not just about burning calories; it's about supercharging your heart and muscles. Let's Tabata!",1,120,60,60,%,,,,,,
,1,120,70,70,%,,,,,,
,1,120,80,80,%,,,,,,
,1,120,90,90,%,,,,,,
,1,60,55,55,%,,,,,,
,6,10,110,110,%,,20,55,55,%,
,1,120,55,55,%,,,,,,
,1,20,125,125,%,,10,55,55,%,
,1,20,125,125,%,,10,55,55,%,
,1,20,125,125,%,,10,55,55,%,
,1,20,125,125,%,,10,55,55,%,
,1,20,125,125,%,,10,55,55,%,
,1,20,125,125,%,,10,55,55,%,
,1,20,125,125,%,,10,55,55,%,
,1,20,125,125,%,,10,55,55,%,
,1,120,55,55,%,,,,,,
,1,20,125,125,%,,10,55,55,%,
,1,20,125,125,%,,10,55,55,%,
,1,20,125,125,%,,10,55,55,%,
,1,20,125,125,%,,10,55,55,%,
,1,20,125,125,%,,10,55,55,%,
,1,20,125,125,%,,10,55,55,%,
,1,20,125,125,%,,10,55,55,%,
,1,20,125,125,%,,10,55,55,%,
,1,120,55,55,%,,,,,,
,1,20,125,125,%,,10,55,55,%,
,1,20,125,125,%,,10,55,55,%,
,1,20,125,125,%,,10,55,55,%,
,1,20,125,125,%,,10,55,55,%,
,1,20,125,125,%,,10,55,55,%,
,1,20,125,125,%,,10,55,55,%,
,1,20,125,125,%,,10,55,55,%,
,1,20,125,125,%,,10,55,55,%,
,1,120,55,55,%,,,,,,
,1,20,125,125,%,,10,55,55,%,
,1,20,125,125,%,,10,55,55,%,
,1,20,125,125,%,,10,55,55,%,
,1,20,125,125,%,,10,55,55,%,
,1,20,125,125,%,,10,55,55,%,
,1,20,125,125,%,,10,55,55,%,
,1,20,125,125,%,,10,55,55,%,
,1,20,125,125,%,,10,55,55,%,
,1,240,55,55,%,,,,,,
