description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
"Welcome to 'HIIT It Don't Quit It'! On today's agenda are microbursts - short, sharp shocks that are fantastic for improving speed and power adaptability. Expect an entertaining yet challenging ride, with noticeable improvements each time. Let's HIIT it!",1,135,55,55,%,,,,,,
,1,135,63,63,%,,,,,,
,1,45,125,125,%,,,,,,
,1,120,60,60,%,,,,,,
,1,120,70,70,%,,,,,,
,1,120,80,80,%,,,,,,
,1,120,90,90,%,,,,,,
,1,90,53,53,%,,,,,,
,5,30,115,115,%,,15,35,35,%,
,5,30,115,115,%,,15,35,35,%,
,5,30,115,115,%,,15,35,35,%,
,1,300,53,53,%,,,,,,
,5,30,115,115,%,,15,35,35,%,
,5,30,115,115,%,,15,35,35,%,
,5,30,115,115,%,,15,35,35,%,
,1,180,53,53,%,,,,,,
