description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
"Every journey starts with a single step, and we'll start this fitness journey with a 16min workout. The only focus for you today is to have fun working through the power zones! We'll start with a quick warm-up, then get into the workout intervals, which feature various lengths and intensities. All aboard the train going down the fast track to fitness!",1,120,65,80,%,,,,,,
,3,40,88,88,%,,20,72,72,%,
,1,60,78,78,%,80,,,,,
,3,30,92,92,%,,30,72,72,%,
,1,60,78,78,%,80,,,,,
,3,20,96,96,%,,40,72,72,%,
,1,10,125,125,%,,,,,,
,1,50,72,72,%,,,,,,
,1,10,125,125,%,,,,,,
,1,50,72,72,%,,,,,,
,1,10,125,125,%,,,,,,
,1,50,70,65,%,,,,,,
