description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
The main set today features intervals shaped like the famous Japanese roofs for which this workout is named.,1,600,40,70,%,,,,,,
,1,60,75,75,%,95,,,,,
,1,60,80,80,%,95,,,,,
,1,30,50,50,%,85,,,,,
,1,60,85,85,%,100,,,,,
,1,60,90,90,%,100,,,,,
,1,30,50,50,%,85,,,,,
,1,60,95,95,%,105,,,,,
,1,60,100,100,%,105,,,,,
,1,180,50,50,%,85,,,,,
,1,240,93,93,%,90,,,,,
,1,120,98,98,%,90,,,,,
,1,60,103,103,%,90,,,,,
,1,30,110,110,%,90,,,,,
,1,60,103,103,%,90,,,,,
,1,120,98,98,%,90,,,,,
,1,240,93,93,%,90,,,,,
,1,240,50,50,%,85,,,,,
,1,240,93,93,%,90,,,,,
,1,120,98,98,%,90,,,,,
,1,60,103,103,%,90,,,,,
,1,30,110,110,%,90,,,,,
,1,60,103,103,%,90,,,,,
,1,120,98,98,%,90,,,,,
,1,240,93,93,%,90,,,,,
,1,240,50,50,%,85,,,,,
,1,240,93,93,%,90,,,,,
,1,120,98,98,%,95,,,,,
,1,60,103,103,%,100,,,,,
,1,30,110,110,%,105,,,,,
,1,60,103,103,%,100,,,,,
,1,120,98,98,%,95,,,,,
,1,240,93,93,%,90,,,,,
,1,240,50,50,%,85,,,,,
,5,60,110,110,%,100,60,50,50,%,85
,1,270,50,25,%,,,,,,
