description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
"Intervals that come up to a very sharp point, looking like a serrated knife upon post-workout review. This workout will make you sharp for race day, ready to tackle the surges of terrain and competition.",1,300,40,65,%,,,,,,
,1,300,65,65,%,95,,,,,
,1,180,80,80,%,100,,,,,
,1,120,55,55,%,85,,,,,
,1,120,110,130,%,,,,,,
,1,120,55,55,%,85,,,,,
,1,120,110,130,%,,,,,,
,1,120,55,55,%,85,,,,,
,1,120,110,130,%,,,,,,
,1,120,55,55,%,85,,,,,
,1,120,110,130,%,,,,,,
,1,120,55,55,%,85,,,,,
,1,120,110,130,%,,,,,,
,1,120,55,55,%,85,,,,,
,1,120,110,130,%,,,,,,
,1,480,55,55,%,85,,,,,
,1,30,130,150,%,,,,,,
,5,180,88,88,%,90,60,100,100,%,90
,1,30,130,150,%,,,,,,
,5,180,88,88,%,90,60,100,100,%,90
,1,240,45,45,%,,,,,,
