description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
"You may not smell great after working your way through the variety of intervals in this workout, but you will be more fit!",1,600,25,75,%,,,,,,
,1,30,95,95,%,95,30,50,50,%,85
,1,30,105,105,%,105,30,50,50,%,85
,1,30,115,115,%,115,30,50,50,%,85
,1,120,50,50,%,85,,,,,
,5,60,88,88,%,100,60,88,88,%,60
,1,180,55,55,%,85,,,,,
,3,120,94,94,%,90,180,86,86,%,90
,1,180,55,55,%,85,,,,,
,1,720,75,90,%,,,,,,
,1,120,50,50,%,,,,,,
