description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
"Carlos Verona has a a stage win in the 2022 Critérium du Dauphiné, and you don't earn that without putting the work in during training. Today we have one of his favorites a HIDIT (high intensity decremental interval training) interval set with the primary goal of maximizing time spent at VO2max. This workout will improve capacity and power in your top end and is one of the Movistar team's key sessions.",1,540,40,80,%,,,,,,
,1,60,40,40,%,,,,,,
,1,120,115,115,%,,90,50,50,%,
,1,90,115,115,%,,60,50,50,%,
,1,60,115,115,%,,40,50,50,%,
,4,40,115,115,%,,30,50,50,%,
,1,300,45,45,%,,,,,,
,1,120,115,115,%,,90,50,50,%,
,1,90,115,115,%,,60,50,50,%,
,1,60,115,115,%,,40,50,50,%,
,4,40,115,115,%,,30,50,50,%,
,1,300,55,35,%,,,,,,
