description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
"This workout is a great one to improve your pedal stroke and ability to produce power comfortably at both fast and slow RPM. The first block sees you complete the reps at a high cadence and the second block at a slow cadence, while focusing on each quadrant of the pedal stroke.",1,240,35,55,%,,,,,,
,1,240,60,68,%,,,,,,
,1,60,75,75,%,,,,,,
,1,60,83,83,%,,,,,,
,1,30,100,100,%,,,,,,
,1,180,55,55,%,,,,,,
,5,60,100,100,%,,60,60,60,%,
,1,300,55,55,%,,,,,,
,5,30,115,115,%,,60,70,70,%,
,1,180,55,35,%,,,,,,
