description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
"After completing the opening Max Aerobic efforts, you will be completing a 6min 'Best effort'.With no set power for this interval, this is your chance to produce a Personal Best 6min power effort.Remember to implement effective pacing to get the best out of yourself.",1,360,42,70,%,,,,,,
,1,60,50,50,%,,,,,,
,1,60,109,109,%,95,,,,,
,1,120,50,50,%,,,,,,
,1,240,90,90,%,95,,,,,
,1,180,50,50,%,,,,,,
,4,120,121,121,%,95,120,60,60,%,80
,1,600,50,50,%,,,,,,
,1,360,0,0,0,,,,,,
,1,300,50,50,%,,,,,,
