description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
"This session includes 5 x 2 minute progressive intervals, with 2 minutes recovery between each effort. You should always be able to talk throughout and remember to listen to your body.",1,300,25,70,%,,,,,,
,1,120,51,51,%,,,,,,
,1,120,75,95,%,,,,,,
,1,120,50,50,%,,,,,,
,1,120,75,95,%,,,,,,
,1,120,50,50,%,,,,,,
,1,120,75,95,%,,,,,,
,1,120,50,50,%,,,,,,
,1,120,76,96,%,,,,,,
,1,120,50,50,%,,,,,,
,1,120,75,95,%,,,,,,
,1,300,65,35,%,,,,,,
