description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
Author: f.bassis,1,600,41,75,%,95,,,,,
,6,60,92,92,%,105,60,50,50,%,85
,1,300,0,0,0,,,,,,
,2,300,99,99,%,,300,50,50,%,
,2,60,85,85,%,105,60,50,50,%,85
,1,540,75,25,%,,,,,,
