description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
"Michal Kwiatkowski is a powerhouse cyclist who has a huge range of abilities that helps win races. Sprinting, time trialing, climbing—he can do it all! Today's workout is a great example of what it takes to win a race that comes down to a finishing sprint. Get ready to give it your all in the final 15sec!",1,300,30,50,%,,,,,,
,1,180,65,65,%,60,,,,,
,1,120,40,40,%,,,,,,
,1,30,85,85,%,95,,,,,
,1,30,40,40,%,,,,,,
,1,30,95,95,%,100,,,,,
,1,30,40,40,%,,,,,,
,1,30,108,108,%,110,,,,,
,1,30,40,40,%,,,,,,
,1,30,85,85,%,95,,,,,
,1,30,40,40,%,,,,,,
,1,30,95,95,%,100,,,,,
,1,30,40,40,%,,,,,,
,1,30,108,108,%,110,,,,,
,1,300,65,65,%,,,,,,
,1,40,85,85,%,,,,,,
,1,20,40,40,%,,,,,,
,1,30,108,108,%,,,,,,
,1,30,40,40,%,,,,,,
,1,15,0,0,0,,,,,,
,1,120,40,40,%,,,,,,
,1,40,85,85,%,,,,,,
,1,20,40,40,%,,,,,,
,1,30,108,108,%,,,,,,
,1,30,40,40,%,,,,,,
,1,15,0,0,0,,,,,,
,1,120,40,40,%,,,,,,
,1,40,85,85,%,,,,,,
,1,20,40,40,%,,,,,,
,1,30,108,108,%,,,,,,
,1,30,40,40,%,,,,,,
,1,15,0,0,0,,,,,,
,1,120,40,40,%,,,,,,
,1,40,85,85,%,,,,,,
,1,20,40,40,%,,,,,,
,1,30,108,108,%,,,,,,
,1,30,40,40,%,,,,,,
,1,15,0,0,0,,,,,,
,1,300,50,30,%,,,,,,
