description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
"The ability to accelerate into corners and to be better placed for the start of a climb is an important factor in any MTB race. But quite often these accelerations occur from an already high, steady power.In this session, we replicate this demand by completing a series of sprints that are preceded by a steady state effort.",1,300,42,70,%,,,,,,
,1,120,50,50,%,,,,,,
,1,180,70,70,%,,,,,,
,4,10,175,175,%,,50,50,50,%,
,1,120,50,50,%,,,,,,
,1,300,90,90,%,,,,,,
,1,180,50,50,%,,,,,,
,1,20,0,0,0,,,,,,
,1,100,65,65,%,,,,,,
,1,20,0,0,0,,,,,,
,1,100,65,65,%,,,,,,
,1,20,0,0,0,,,,,,
,1,100,65,65,%,,,,,,
,1,20,0,0,0,,,,,,
,1,300,60,60,%,,,,,,
,1,180,80,80,%,,,,,,
,1,20,0,0,0,,,,,,
,1,100,65,65,%,,,,,,
,1,20,0,0,0,,,,,,
,1,100,65,65,%,,,,,,
,1,300,60,60,%,,,,,,
,1,180,95,95,%,,,,,,
,1,20,0,0,0,,,,,,
,1,100,65,65,%,,,,,,
,1,20,0,0,0,,,,,,
,1,100,65,65,%,,,,,,
,1,300,50,50,%,,,,,,
