description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
"Ready for 'Get in the Zone'? This workout is all about exploring different training zones, giving you a feel-good workout while fine-tuning your fitness. Think of this session as a ramp-up, just like our warm-ups. Perfect for checking in with how you feel as you spend time in each zone. Let's get to it!",1,120,55,55,%,,,,,,
,1,120,65,65,%,,,,,,
,1,60,75,75,%,,,,,,
,1,60,85,85,%,,,,,,
,1,60,95,95,%,,,,,,
,1,120,55,55,%,,,,,,
,1,180,75,75,%,,,,,,
,1,120,85,85,%,,,,,,
,1,60,95,95,%,,,,,,
,1,30,105,105,%,,,,,,
,1,120,60,60,%,,,,,,
,1,180,75,75,%,,,,,,
,1,120,85,85,%,,,,,,
,1,60,95,95,%,,,,,,
,1,30,105,105,%,,,,,,
,1,120,60,60,%,,,,,,
,1,180,75,75,%,,,,,,
,1,120,85,85,%,,,,,,
,1,60,95,95,%,,,,,,
,1,30,105,105,%,,,,,,
,1,120,60,60,%,,,,,,
,1,180,75,75,%,,,,,,
,1,120,85,85,%,,,,,,
,1,60,95,95,%,,,,,,
,1,30,105,105,%,,,,,,
,1,120,60,60,%,,,,,,
,1,60,55,55,%,,,,,,
,1,60,55,55,%,,,,,,
