description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
Author: P.Mack - Ottawa OTR,1,300,50,50,%,,,,,,
,1,30,81,81,%,,,,,,
,1,120,50,50,%,,,,,,
,1,30,89,89,%,,,,,,
,1,120,50,50,%,,,,,,
,1,30,100,100,%,,,,,,
,1,120,50,50,%,,,,,,
,1,30,108,108,%,,,,,,
,1,120,50,50,%,,,,,,
,1,30,116,116,%,,,,,,
,1,120,50,50,%,,,,,,
,1,180,81,81,%,,,,,,
,1,120,91,91,%,,,,,,
,1,30,121,121,%,,,,,,
,1,180,50,50,%,,,,,,
,1,180,94,94,%,,,,,,
,1,120,108,108,%,,,,,,
,1,180,50,50,%,,,,,,
,1,180,94,94,%,,,,,,
,1,120,108,108,%,,,,,,
,1,180,50,50,%,,,,,,
,1,180,94,94,%,,,,,,
,1,120,108,108,%,,,,,,
,1,180,50,50,%,,,,,,
,1,180,94,94,%,,,,,,
,1,120,108,108,%,,,,,,
,1,180,50,50,%,,,,,,
,1,180,94,94,%,,,,,,
,1,120,108,108,%,,,,,,
,1,180,50,50,%,,,,,,
,4,30,120,120,%,,180,91,91,%,
,1,600,50,50,%,,,,,,
