description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
Author: Simon Burns,1,60,41,41,%,,,,,,
,1,60,50,50,%,,,,,,
,1,60,57,57,%,,,,,,
,1,120,62,62,%,,,,,,
,1,120,70,70,%,,,,,,
,1,120,81,81,%,,,,,,
,1,120,92,92,%,,,,,,
,1,90,100,100,%,,,,,,
,1,30,108,108,%,,,,,,
,1,120,70,70,%,,,,,,
,1,10,130,130,%,,,,,,
,1,60,67,67,%,,,,,,
,1,10,130,130,%,,,,,,
,1,10,131,131,%,,,,,,
,1,60,67,67,%,,,,,,
,1,100,64,64,%,,,,,,
,1,45,56,56,%,,,,,,
,1,30,90,90,%,,,,,,
,1,30,120,120,%,,,,,,
,1,30,150,150,%,,,,,,
,1,90,120,120,%,,,,,,
,1,420,90,90,%,,,,,,
,1,120,75,75,%,,,,,,
,1,120,50,50,%,,,,,,
,1,30,90,90,%,,,,,,
,1,30,120,120,%,,,,,,
,1,30,140,140,%,,,,,,
,1,90,115,115,%,,,,,,
,1,360,90,90,%,,,,,,
,1,120,75,75,%,,,,,,
,1,120,50,50,%,,,,,,
,1,30,90,90,%,,,,,,
,1,30,115,115,%,,,,,,
,1,30,136,136,%,,,,,,
,1,90,111,111,%,,,,,,
,1,240,90,90,%,,,,,,
,1,180,65,65,%,,,,,,
,1,185,50,50,%,,,,,,
