description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
Author: C.Checri,1,240,25,100,%,,,,,,
,1,40,121,121,%,,,,,,
,1,105,106,106,%,,,,,,
,1,45,128,128,%,,,,,,
,1,40,73,73,%,,,,,,
,1,30,155,155,%,,,,,,
,1,145,110,110,%,,,,,,
,1,95,99,99,%,,,,,,
,1,85,133,133,%,,,,,,
,1,235,102,102,%,,,,,,
,1,140,87,87,%,,,,,,
,1,185,99,99,%,,,,,,
,1,230,130,130,%,,,,,,
,1,125,86,86,%,,,,,,
,1,80,176,176,%,,,,,,
,1,75,129,129,%,,,,,,
,1,100,115,115,%,,,,,,
,1,125,130,130,%,,,,,,
,1,160,0,0,0,,,,,,
,1,65,95,95,%,,,,,,
,1,70,81,81,%,,,,,,
,1,60,65,65,%,,,,,,
,1,65,95,95,%,,,,,,
,1,55,72,72,%,,,,,,
,1,60,110,110,%,,,,,,
,1,290,93,93,%,,,,,,
,1,300,101,101,%,,,,,,
,1,345,0,0,0,,,,,,
,1,300,67,67,%,,,,,,
,1,85,125,125,%,,,,,,
,1,125,76,76,%,,,,,,
,1,45,191,191,%,,,,,,
,1,260,0,0,0,,,,,,
,1,65,125,125,%,,,,,,
,1,170,75,25,%,,,,,,
