description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
Author: S.Gaffney (GC Coaching),1,600,25,75,%,,,,,,
,3,30,115,115,%,,30,50,50,%,
,1,120,0,0,0,,,,,,
,1,300,100,100,%,,,,,,
,1,30,100,150,%,,,,,,
,1,120,50,50,%,,,,,,
,1,300,100,100,%,,,,,,
,1,30,100,150,%,,,,,,
,1,120,50,50,%,,,,,,
,1,300,100,100,%,,,,,,
,1,30,100,150,%,,,,,,
,1,120,50,50,%,,,,,,
,1,300,100,100,%,,,,,,
,1,30,100,150,%,,,,,,
,1,120,50,50,%,,,,,,
,1,300,100,100,%,,,,,,
,1,30,100,150,%,,,,,,
,1,240,50,50,%,,,,,,
,10,30,125,125,%,,30,75,75,%,
,1,300,50,50,%,,,,,,
,10,30,135,135,%,,30,65,65,%,
,1,330,65,25,%,,,,,,
