description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
This session includes Under Overs. This is the same as what we call Over Under other than you begin with an effort under your FTP (100%). There are two blocks. The first block includes 1 minute efforts at 75% of your FTP alternating with efforts at 115% of your FTP. Enjoy the 4 minute recovery before hitting the last set of Under Overs which include 2 minutes at 75% of your FTP followed by :30 seconds at 115%. The total duration of the first set is 12-mintues and second set is 10-minutes. This session is a great fitness builder while keeping your mind from losing focus!,1,120,60,60,%,,,,,,
,1,120,70,70,%,,,,,,
,1,120,80,80,%,,,,,,
,1,120,90,90,%,,,,,,
,1,120,50,50,%,,,,,,
,1,60,75,75,%,,60,115,115,%,
,1,60,75,75,%,,60,115,115,%,
,1,60,75,75,%,,60,115,115,%,
,1,60,75,75,%,,60,115,115,%,
,1,60,75,75,%,,60,115,115,%,
,1,60,75,75,%,,60,115,115,%,
,1,240,50,50,%,,,,,,
,1,120,75,75,%,,30,115,115,%,
,1,120,75,75,%,,30,115,115,%,
,1,120,75,75,%,,30,115,115,%,
,1,120,75,75,%,,30,115,115,%,
,1,240,50,50,%,,,,,,
