description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
"SST Intervals. On the trainer, out on the road, or in a group, SST intervals are part of our continued effort to build and maintain base. Complete 3 x 20 Minute Intervals in the ""Sweet Spot"" zone with 5 minutes recovery in-between, Ride all other time in Endurance zone",1,900,25,75,%,,,,,,
,3,1200,95,95,%,,300,65,65,%,
,1,600,65,25,%,,,,,,
