description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
"To accurately assess the strengths of each Zwift Academy participant, some of the sessions are focused on allowing you to fill out your Power Duration curve. Today's session is all about producing your best 4 minute power.Prior to completing this maximal effort, the session includes a range of intervals that will allow you to get a feel for your target 4 minute maximal power.",1,180,45,60,%,,,,,,
,1,60,65,65,%,,,,,,
,1,60,77,77,%,,,,,,
,1,60,91,91,%,,,,,,
,1,60,106,106,%,,,,,,
,1,120,50,50,%,,,,,,
,1,180,80,80,%,,,,,,
,1,180,50,50,%,,,,,,
,2,180,85,85,%,,90,50,50,%,
,1,210,50,50,%,,,,,,
,1,300,80,95,%,,,,,,
,1,360,50,50,%,,,,,,
,1,120,95,107,%,,,,,,
,1,360,50,50,%,,,,,,
,1,240,0,0,0,,,,,,
,1,60,50,50,%,,,,,,
,1,300,63,45,%,,,,,,
