description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
"This is a *tough* session, make sure you are fresh and suitably motivated for this one!",1,900,45,65,%,,,,,,
,1,300,52,52,%,,,,,,
,1,180,98,98,%,,,,,,
,1,180,105,105,%,,,,,,
,1,180,98,98,%,,,,,,
,1,120,130,130,%,,,,,,
,1,120,160,160,%,,,,,,
,1,600,52,52,%,,,,,,
,1,180,98,98,%,,,,,,
,1,180,105,105,%,,,,,,
,1,180,98,98,%,,,,,,
,1,120,130,130,%,,,,,,
,1,120,160,160,%,,,,,,
,1,600,52,52,%,,,,,,
,1,600,65,45,%,,,,,,
