description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
"Variety is the spice of life, and this workout runs you through the gamut—with 1-minute bursts, all-out sprints, and two long blocks at ""sweet spot"" power (just below your functional threshold). Jon's Mix was developed by Zwift cofounder Jon Mayfield, and it's widely used by the Zwift development team to test features. It's also a heck of a 1-hour workout!",1,360,30,70,%,,,,,,
,3,60,150,150,%,,90,55,55,%,
,1,10,265,265,%,,,,,,
,1,120,65,65,%,,,,,,
,1,10,265,265,%,,,,,,
,1,90,55,55,%,,,,,,
,1,10,265,265,%,,,,,,
,1,60,45,45,%,,,,,,
,1,10,265,265,%,,,,,,
,1,30,35,35,%,,,,,,
,1,10,265,265,%,,,,,,
,1,300,60,60,%,,,,,,
,1,600,89,89,%,,,,,,
,1,300,60,60,%,,,,,,
,1,600,89,89,%,,,,,,
,1,300,70,30,%,,,,,,
