description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
Author: Hywel Davies ,1,300,40,70,%,,,,,,
,1,90,97,97,%,,,,,,
,1,30,119,119,%,,,,,,
,1,60,50,50,%,,,,,,
,1,90,97,97,%,,,,,,
,1,30,120,120,%,,,,,,
,1,55,50,50,%,,,,,,
,1,90,97,97,%,,,,,,
,1,30,120,120,%,,,,,,
,1,50,50,50,%,,,,,,
,1,90,97,97,%,,,,,,
,1,30,120,120,%,,,,,,
,1,45,50,50,%,,,,,,
,1,90,97,97,%,,,,,,
,1,30,120,120,%,,,,,,
,1,40,49,49,%,,,,,,
,1,90,97,97,%,,,,,,
,1,30,120,120,%,,,,,,
,1,35,50,50,%,,,,,,
,1,90,97,97,%,,,,,,
,1,30,120,120,%,,,,,,
,1,30,50,50,%,,,,,,
,1,90,97,97,%,,,,,,
,1,30,120,120,%,,,,,,
,1,25,50,50,%,,,,,,
,1,90,97,97,%,,,,,,
,1,30,120,120,%,,,,,,
,1,20,49,49,%,,,,,,
,1,90,97,97,%,,,,,,
,1,30,120,120,%,,,,,,
,1,180,49,49,%,,,,,,
,1,90,97,97,%,,,,,,
,1,30,120,120,%,,,,,,
,1,60,50,50,%,,,,,,
,1,90,97,97,%,,,,,,
,1,30,120,120,%,,,,,,
,1,55,50,50,%,,,,,,
,1,90,97,97,%,,,,,,
,1,30,120,120,%,,,,,,
,1,50,50,50,%,,,,,,
,1,90,97,97,%,,,,,,
,1,30,120,120,%,,,,,,
,1,45,50,50,%,,,,,,
,1,90,97,97,%,,,,,,
,1,30,120,120,%,,,,,,
,1,40,50,50,%,,,,,,
,1,90,97,97,%,,,,,,
,1,30,120,120,%,,,,,,
,1,35,49,49,%,,,,,,
,1,90,97,97,%,,,,,,
,1,30,120,120,%,,,,,,
,1,30,49,49,%,,,,,,
,1,90,97,97,%,,,,,,
,1,30,120,120,%,,,,,,
,1,300,75,40,%,,,,,,
