description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
Author: Rhys Jones (JinxSport.com),1,360,50,80,%,,,,,,
,1,60,60,60,%,,,,,,
,4,30,120,120,%,,30,50,50,%,
,1,120,60,60,%,,,,,,
,1,420,85,85,%,,,,,,
,1,180,105,105,%,,,,,,
,1,120,90,90,%,,,,,,
,1,180,50,50,%,,,,,,
,1,420,85,85,%,,,,,,
,1,180,105,105,%,,,,,,
,1,120,90,90,%,,,,,,
,1,180,50,50,%,,,,,,
,1,420,85,85,%,,,,,,
,1,180,105,105,%,,,,,,
,1,120,90,90,%,,,,,,
,1,180,50,50,%,,,,,,
,1,300,65,65,%,,,,,,
