description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
Author: Chris Standidge,1,600,45,65,%,,,,,,
,1,30,83,83,%,100,,,,,
,1,30,45,45,%,,,,,,
,1,30,83,83,%,100,,,,,
,1,30,45,45,%,,,,,,
,1,30,83,83,%,100,,,,,
,1,30,45,45,%,,,,,,
,1,30,83,83,%,100,,,,,
,1,30,45,45,%,,,,,,
,1,30,83,83,%,100,,,,,
,1,30,45,45,%,,,,,,
,1,60,89,89,%,53,,,,,
,1,60,48,48,%,,,,,,
,1,60,89,89,%,53,,,,,
,1,60,48,48,%,,,,,,
,1,60,89,89,%,53,,,,,
,1,60,48,48,%,,,,,,
,1,60,89,89,%,53,,,,,
,1,60,48,48,%,,,,,,
,1,60,89,89,%,53,,,,,
,1,60,48,48,%,,,,,,
,1,60,89,89,%,53,,,,,
,1,60,48,48,%,,,,,,
,1,120,92,92,%,58,,,,,
,1,60,48,48,%,85,,,,,
,1,120,92,92,%,58,,,,,
,1,60,48,48,%,85,,,,,
,1,120,92,92,%,58,,,,,
,1,60,48,48,%,85,,,,,
,1,120,92,92,%,58,,,,,
,1,60,48,48,%,85,,,,,
,1,180,95,95,%,63,,,,,
,1,60,48,48,%,,,,,,
,1,180,95,95,%,63,,,,,
,1,60,48,48,%,,,,,,
,1,180,95,95,%,63,,,,,
,1,60,48,48,%,,,,,,
,1,240,98,98,%,68,,,,,
,1,180,55,55,%,,,,,,
,1,240,98,98,%,68,,,,,
,1,180,55,55,%,,,,,,
,1,720,103,103,%,83,,,,,
,1,900,48,48,%,,,,,,
