description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
Author: R.Jones (Jinx_sport),1,240,60,60,%,,,,,,
,1,180,70,70,%,,,,,,
,1,120,80,80,%,,,,,,
,1,60,90,90,%,,,,,,
,1,180,55,55,%,,,,,,
,3,60,95,95,%,,60,60,60,%,
,1,120,50,50,%,,,,,,
,1,240,75,75,%,,,,,,
,1,120,85,85,%,,,,,,
,1,60,100,100,%,,,,,,
,1,120,50,50,%,,,,,,
,1,240,75,75,%,,,,,,
,1,120,85,85,%,,,,,,
,1,60,100,100,%,,,,,,
,1,120,50,50,%,,,,,,
,1,240,75,75,%,,,,,,
,1,120,85,85,%,,,,,,
,1,60,100,100,%,,,,,,
,1,120,50,50,%,,,,,,
,1,240,75,75,%,,,,,,
,1,120,85,85,%,,,,,,
,1,60,100,100,%,,,,,,
,1,120,50,50,%,,,,,,
,1,180,70,70,%,,,,,,
,1,120,60,60,%,,,,,,
,1,60,50,50,%,,,,,,
