description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
"Don't discount the importance of today! This is where the magic happens and the gains are made. Recovery rides allow your body to recuperate and adapt, meaning your fitness increases. Enjoy today... you deserve it!",1,180,50,50,%,,,,,,
,2,60,70,70,%,,60,50,50,%,
,2,60,80,80,%,,60,50,50,%,
,1,180,50,50,%,,,,,,
,1,600,60,75,%,,,,,,
,1,180,50,50,%,,,,,,
,1,60,80,80,%,,,,,,
,1,180,50,50,%,,,,,,
,1,600,60,75,%,,,,,,
,1,180,50,50,%,,,,,,
,1,60,80,80,%,,,,,,
,1,180,50,50,%,,,,,,
