description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
Author: Franklin Bespoke,1,480,40,60,%,,,,,,
,1,30,118,118,%,,,,,,
,4,30,110,110,%,,60,75,75,%,
,1,120,85,85,%,,,,,,
,1,30,125,125,%,,,,,,
,1,180,95,95,%,,,,,,
,1,300,81,81,%,,,,,,
,1,240,110,110,%,,,,,,
,1,60,65,65,%,,,,,,
,1,300,81,81,%,,,,,,
,5,30,115,115,%,,30,75,75,%,
,1,300,85,85,%,,,,,,
,1,120,65,65,%,,,,,,
,1,120,115,115,%,,,,,,
,1,205,65,65,%,,,,,,
,1,60,95,95,%,,,,,,
,1,45,105,105,%,,,,,,
,1,30,115,115,%,,,,,,
,1,20,125,125,%,,,,,,
,1,300,50,25,%,,,,,,
