description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
Author: Franklin Bespoke,1,480,40,70,%,,,,,,
,1,300,65,65,%,,,,,,
,1,300,70,70,%,,,,,,
,1,300,75,75,%,,,,,,
,1,240,80,80,%,,,,,,
,1,240,85,85,%,,,,,,
,1,240,90,90,%,,,,,,
,1,240,95,95,%,,,,,,
,1,240,100,100,%,,,,,,
,1,240,105,105,%,,,,,,
,1,240,110,110,%,,,,,,
,1,240,115,115,%,,,,,,
,1,180,120,120,%,,,,,,
,1,180,125,125,%,,,,,,
,1,180,130,130,%,,,,,,
,1,180,135,135,%,,,,,,
,1,180,140,140,%,,,,,,
,1,300,140,40,%,,,,,,
