description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
Author: Franklin Bespoke,1,420,40,75,%,,,,,,
,6,30,115,115,%,,60,70,70,%,
,1,120,95,95,%,,,,,,
,1,60,105,105,%,,,,,,
,1,300,75,75,%,,,,,,
,1,120,85,85,%,,,,,,
,1,60,95,95,%,,,,,,
,1,30,125,125,%,,,,,,
,5,60,105,105,%,,120,75,75,%,
,1,60,109,109,%,,,,,,
,1,20,125,125,%,,,,,,
,1,120,95,95,%,,,,,,
,1,300,85,85,%,,,,,,
,1,30,125,125,%,,,,,,
,1,520,75,40,%,,,,,,
