description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
Author: Noel Bonk - BonkWerx Coaching,1,900,25,80,%,,,,,,
,1,90,95,95,%,,,,,,
,1,10,110,110,%,,,,,,
,1,60,50,50,%,,,,,,
,1,90,65,65,%,,,,,,
,1,10,135,135,%,,,,,,
,1,90,95,95,%,,,,,,
,1,10,145,145,%,,,,,,
,1,180,95,95,%,,,,,,
,1,10,145,145,%,,,,,,
,1,90,95,95,%,,,,,,
,1,10,135,135,%,,,,,,
,1,90,65,65,%,,,,,,
,1,60,50,50,%,,,,,,
,1,10,110,110,%,,,,,,
,1,90,95,95,%,,,,,,
,1,150,50,50,%,,,,,,
,1,300,81,81,%,,,,,,
,1,60,90,90,%,,,,,,
,1,300,80,80,%,,,,,,
,1,150,50,50,%,,,,,,
,1,15,120,120,%,,,,,,
,1,270,60,85,%,,,,,,
,1,15,125,125,%,,,,,,
,1,240,60,85,%,,,,,,
,1,20,130,130,%,,,,,,
,1,210,60,85,%,,,,,,
,1,20,135,135,%,,,,,,
,1,180,60,85,%,,,,,,
,1,20,140,140,%,,,,,,
,1,150,55,85,%,,,,,,
,1,30,145,145,%,,,,,,
,1,120,55,85,%,,,,,,
,1,30,150,150,%,,,,,,
,1,90,55,85,%,,,,,,
,1,40,155,155,%,,,,,,
,1,60,55,85,%,,,,,,
,1,40,160,160,%,,,,,,
,1,490,75,25,%,,,,,,
