description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
Author: Z.Kryder ZwiftOff,1,480,40,78,%,,,,,,
,1,120,0,0,0,,,,,,
,1,240,60,60,%,,,,,,
,1,60,76,76,%,,,,,,
,1,120,70,70,%,,,,,,
,1,60,78,78,%,,,,,,
,1,120,65,65,%,,,,,,
,1,120,76,76,%,,,,,,
,1,120,60,60,%,,,,,,
,1,60,90,90,%,,,,,,
,1,180,65,65,%,,,,,,
,1,60,76,76,%,,,,,,
,1,60,90,90,%,,,,,,
,1,180,0,0,0,,,,,,
,1,120,57,57,%,,,,,,
,1,300,61,90,%,,,,,,
,1,300,0,0,0,,,,,,
