description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
This is a big session today. The volume is big and the efforts are big! Warm up followed by a long block at Zone 3 Power with surges into Zone 5. Then a set of Zone 3 intervals. Finish with another long block of Zone 3 work with Zone 5 surges.,1,570,50,75,%,,,,,,
,1,270,70,82,%,,,,,,
,1,30,106,106,%,,,,,,
,1,270,70,82,%,,,,,,
,1,30,106,106,%,,,,,,
,1,270,70,82,%,,,,,,
,1,30,106,106,%,,,,,,
,1,270,70,82,%,,,,,,
,1,30,106,106,%,,,,,,
,1,270,70,82,%,,,,,,
,1,30,106,106,%,,,,,,
,1,270,70,82,%,,,,,,
,1,30,106,106,%,,,,,,
,1,600,65,65,%,,,,,,
,1,240,88,88,%,,,,,,
,1,180,55,55,%,,,,,,
,1,240,88,88,%,,,,,,
,1,180,55,55,%,,,,,,
,1,240,88,88,%,,,,,,
,1,180,55,55,%,,,,,,
,1,240,88,88,%,,,,,,
,1,180,55,55,%,,,,,,
,1,240,88,88,%,,,,,,
,1,180,55,55,%,,,,,,
,1,240,88,88,%,,,,,,
,1,180,55,55,%,,,,,,
,1,240,88,88,%,,,,,,
,1,180,55,55,%,,,,,,
,1,240,88,88,%,,,,,,
,1,180,55,55,%,,,,,,
,1,600,65,65,%,,,,,,
,1,270,70,82,%,,,,,,
,1,30,106,106,%,,,,,,
,1,270,70,82,%,,,,,,
,1,30,106,106,%,,,,,,
,1,270,70,82,%,,,,,,
,1,30,106,106,%,,,,,,
,1,270,70,82,%,,,,,,
,1,30,106,106,%,,,,,,
,1,270,70,82,%,,,,,,
,1,30,106,106,%,,,,,,
,1,270,70,82,%,,,,,,
,1,30,106,106,%,,,,,,
,1,570,75,60,%,,,,,,
