description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
"This workout really works your top end - your anaerobic capacity, which is your ability to make really hard efforts.Similar to last week, we are going to complete 3 blocks of effort. However this time, the duration of each effort will decrease through each block, whilst the intensity significantly increases! The third block is full gas, as you claw your way to the end of each effort or rocky ascent!In mountain biking, to get up a short steep climb, or to get through some mud or over roots, the best way is to do it quickly - lots of power for a short period of time. Let's do this!",1,420,44,75,%,,,,,,
,1,30,109,109,%,,,,,,
,1,180,50,50,%,,,,,,
,1,30,109,109,%,,,,,,
,1,300,50,50,%,,,,,,
,8,30,140,140,%,,30,30,30,%,
,1,300,50,50,%,,,,,,
,8,20,160,160,%,,30,30,30,%,
,1,300,50,50,%,,,,,,
,8,10,170,170,%,,30,30,30,%,
,1,300,50,50,%,,,,,,
