description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
"One of the hardest workouts in this plan, the workload here is designed to give you something to ASPIRE to! What do you think is possible? And what actually is? This workout is designed to show you that you are stronger than you may believe!",1,300,25,65,%,,,,,,
,1,300,65,65,%,95,,,,,
,1,60,80,80,%,100,,,,,
,1,60,75,75,%,100,,,,,
,1,60,55,55,%,85,,,,,
,1,60,90,90,%,105,,,,,
,1,60,85,85,%,105,,,,,
,1,60,55,55,%,,,,,,
,1,60,100,100,%,110,,,,,
,1,60,95,95,%,110,,,,,
,1,60,55,55,%,85,,,,,
,1,30,108,108,%,110,,,,,
,1,60,55,55,%,85,,,,,
,1,30,115,115,%,115,,,,,
,1,60,55,55,%,85,,,,,
,1,180,55,55,%,85,,,,,
,5,120,105,105,%,100,120,88,88,%,85
,1,300,55,55,%,85,,,,,
,5,90,105,105,%,100,150,88,88,%,85
,1,300,55,55,%,85,,,,,
,5,60,105,105,%,70,180,88,88,%,90
,1,300,55,55,%,85,,,,,
,7,60,115,115,%,100,60,55,55,%,85
,1,360,55,25,%,,,,,,
