description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
"Yellow days are a great day to keep the duration at a normal level, but perhaps back off the intensity of your sessions. I like the 'go off of effort' approach on these days because sometimes you can feel pretty good and other days you feel off. Thus, keeping it effort focused allows you to be flexible for anything and everything.",1,600,65,85,%,,,,,,
,1,360,85,85,%,,,,,,
,1,30,110,110,%,,,,,,
,1,75,80,80,%,,,,,,
,1,30,110,110,%,,,,,,
,1,75,80,80,%,,,,,,
,1,30,110,110,%,,,,,,
,1,75,80,80,%,,,,,,
,1,30,110,110,%,,,,,,
,1,75,80,80,%,,,,,,
,1,30,110,110,%,,,,,,
,1,75,80,80,%,,,,,,
,1,300,85,65,%,,,,,,
