description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
"EF Pro Cycling's Alex Howes says 'I love 30/30s on yellow days. They're great for developing that high end power that translates to on the road success, yet when broken into more bite sized chunks, they're something the body can recover quickly from, setting me up for a green day tomorrow.'",1,600,25,75,%,,,,,,
,4,15,115,115,%,110,45,50,50,%,85
,1,300,65,85,%,,,,,,
,5,30,130,130,%,,30,50,50,%,
,1,330,50,50,%,,,,,,
,5,30,130,130,%,,30,50,50,%,
,1,330,50,50,%,,,,,,
,5,30,130,130,%,,30,50,50,%,
,1,600,60,45,%,,,,,,
